t,seq,frame_age_ms,round,hold,cued_label,cued_name,phase,hand_detected,bbox_area,delta_s,svm_label,svm_name,svm_prob,svm_margin,rule_raw,rule_name,rule_conf,fb_stable_count,battery
1789908939.1674407,1056,2.95,0,3,0,CENTER,hold,1,0.0962933,-0.012746,,,,,DOWN,DOWN,1.0,27,100.0
1789908939.2767646,1058,8.97,0,3,0,CENTER,hold,1,0.09607851,-0.002231,,,,,DOWN,DOWN,1.0,28,100.0
1789908939.337825,1060,9.17,0,3,0,CENTER,hold,1,0.09652067,0.004602,,,,,DOWN,DOWN,1.0,29,100.0
1789908939.4311678,1062,1.03,0,3,0,CENTER,hold,1,0.09653877,0.000188,,,,,DOWN,DOWN,1.0,30,100.0
1789908939.5075276,1064,9.06,0,3,0,CENTER,hold,1,0.09596656,-0.005927,,,,,DOWN,DOWN,1.0,31,100.0
1789908939.6003497,1066,3.97,0,3,0,CENTER,hold,1,0.09580399,-0.001694,,,,,DOWN,DOWN,1.0,32,100.0
1789908939.6775017,1068,13.23,0,3,0,CENTER,hold,1,0.09583696,0.000344,,,,,DOWN,DOWN,1.0,33,100.0
1789908939.7687428,1070,3.07,0,3,0,CENTER,hold,1,0.09612035,0.002957,,,,,DOWN,DOWN,1.0,34,100.0
1789908939.8462873,1072,14.15,0,3,0,CENTER,hold,1,0.0954804,-0.006658,,,,,DOWN,DOWN,1.0,35,100.0
1789908939.9387581,1074,6.06,0,3,0,CENTER,hold,1,0.09495099,-0.005545,,,,,DOWN,DOWN,1.0,36,100.0
1789908939.998858,1076,1.0,0,3,0,CENTER,hold,1,0.0950293,0.000825,,,,,DOWN,DOWN,1.0,37,100.0
1789908940.1062925,1078,7.88,0,3,0,CENTER,hold,1,0.09549238,0.004873,,,,,DOWN,DOWN,1.0,38,100.0
1789908940.1823523,1080,13.01,0,3,0,CENTER,hold,1,0.09481292,-0.007115,,,,,DOWN,DOWN,1.0,39,100.0
1789908940.2751126,1082,8.08,0,3,0,CENTER,hold,1,0.09540867,0.006283,,,,,DOWN,DOWN,1.0,40,100.0
1789908940.336085,1084,7.61,0,3,0,CENTER,hold,1,0.09518947,-0.002298,,,,,DOWN,DOWN,1.0,41,100.0
1789908940.4427588,1086,8.91,0,3,0,CENTER,hold,1,0.09473987,-0.004723,,,,,DOWN,DOWN,1.0,42,100.0
1789908940.5032954,1088,5.42,0,3,0,CENTER,hold,1,0.09547791,0.00779,,,,,DOWN,DOWN,1.0,43,100.0
1789908940.611567,1090,14.24,0,3,0,CENTER,hold,1,0.09555808,0.00084,,,,,DOWN,DOWN,1.0,44,100.0
1789908940.6725376,1092,7.81,0,3,0,CENTER,hold,1,0.09502893,-0.005537,,,,,DOWN,DOWN,1.0,45,100.0
1789908940.7654395,1094,1.03,0,3,0,CENTER,hold,1,0.09481415,-0.00226,,,,,DOWN,DOWN,1.0,46,100.0
1789908940.8417158,1096,10.25,0,3,0,CENTER,hold,1,0.09571249,0.009475,,,,,DOWN,DOWN,1.0,47,100.0
1789908940.9346523,1098,3.99,0,3,0,CENTER,hold,1,0.09549963,-0.002224,,,,,DOWN,DOWN,1.0,48,100.0
1789908941.010765,1100,12.69,0,3,0,CENTER,hold,1,0.09536533,-0.001406,,,,,DOWN,DOWN,1.0,49,100.0
1789908941.103592,1102,5.37,0,3,0,CENTER,hold,1,0.09444171,-0.009685,,,,,DOWN,DOWN,1.0,50,100.0
1789908941.1812997,1104,14.19,0,3,0,CENTER,hold,1,0.09392184,-0.005505,,,,,DOWN,DOWN,1.0,50,100.0
1789908941.2739146,1106,9.21,0,3,0,CENTER,hold,1,0.09339122,-0.00565,,,,,DOWN,DOWN,1.0,50,100.0
1789908941.3348007,1108,4.84,0,3,0,CENTER,hold,1,0.09268675,-0.007543,,,,,DOWN,DOWN,1.0,50,100.0
1789908941.4430532,1110,10.05,0,3,0,CENTER,hold,1,0.09225362,-0.004673,,,,,DOWN,DOWN,1.0,50,100.0
1789908941.5033996,1112,4.54,0,3,0,CENTER,hold,1,0.0923347,0.000879,,,,,DOWN,DOWN,1.0,50,100.0
1789908941.6100569,1114,13.27,0,3,0,CENTER,hold,1,0.09249427,0.001728,,,,,DOWN,DOWN,1.0,50,100.0
1789908941.672238,1116,8.01,0,3,0,CENTER,hold,1,0.09265191,0.001704,,,,,DOWN,DOWN,1.0,50,100.0
1789908941.7794235,1118,13.21,0,3,0,CENTER,hold,1,0.09208052,-0.006167,,,,,DOWN,DOWN,1.0,50,100.0
1789908941.8420804,1120,10.54,0,3,0,CENTER,hold,1,0.09167955,-0.004355,,,,,DOWN,DOWN,1.0,50,100.0
1789908941.9341042,1122,4.03,0,3,0,CENTER,hold,1,0.09157426,-0.001148,,,,,DOWN,DOWN,1.0,50,100.0
1789908942.0110672,1124,13.54,0,3,0,CENTER,hold,1,0.0920849,0.005576,,,,,DOWN,DOWN,1.0,50,100.0
1789908942.105848,1126,7.06,0,3,0,CENTER,hold,1,0.0921425,0.000626,,,,,DOWN,DOWN,1.0,50,100.0
1789908942.1815567,1128,11.89,0,3,0,CENTER,hold,1,0.09274926,0.006585,,,,,DOWN,DOWN,1.0,50,100.0
1789908942.2744646,1130,8.08,0,3,0,CENTER,hold,1,0.09338394,0.006843,,,,,DOWN,DOWN,1.0,50,100.0
1789908942.3350058,1132,2.03,0,3,0,CENTER,hold,1,0.09294544,-0.004696,,,,,DOWN,DOWN,1.0,50,100.0
1789908942.4429042,1134,11.84,0,3,0,CENTER,hold,1,0.09328861,0.003692,,,,,DOWN,DOWN,1.0,50,100.0
1789908942.505254,1136,8.31,0,3,0,CENTER,hold,1,0.09402368,0.007879,,,,,DOWN,DOWN,1.0,50,100.0
1789908942.6138525,1138,15.05,0,3,0,CENTER,hold,1,0.09417385,0.001597,,,,,DOWN,DOWN,1.0,50,100.0
1789908942.6764038,1140,12.55,0,3,0,CENTER,hold,1,0.09418159,8.2e-05,,,,,DOWN,DOWN,1.0,50,100.0
1789908942.769274,1142,2.99,0,3,0,CENTER,hold,1,0.09387841,-0.003219,,,,,DOWN,DOWN,1.0,50,100.0
1789908942.8455288,1144,14.0,0,3,0,CENTER,hold,1,0.09364098,-0.002529,,,,,DOWN,DOWN,1.0,50,100.0
1789908942.9378908,1146,8.18,0,3,0,CENTER,hold,1,0.09403213,0.004177,,,,,DOWN,DOWN,1.0,50,100.0
1789908943.000358,1148,2.07,0,3,0,CENTER,hold,1,0.09361887,-0.004395,,,,,DOWN,DOWN,1.0,50,100.0
1789908943.1079032,1150,3.08,0,3,0,CENTER,hold,1,0.09360756,-0.000121,,,,,DOWN,DOWN,1.0,50,100.0
1789908943.1697395,1152,3.07,0,3,0,CENTER,hold,1,0.09421011,0.006437,,,,,DOWN,DOWN,1.0,50,100.0
1789908943.3404336,1156,10.12,0,3,0,CENTER,hold,1,0.09422689,0.000178,,,,,DOWN,DOWN,1.0,50,100.0
1789908943.4337285,1158,3.83,0,3,0,CENTER,hold,1,0.09467304,0.004735,,,,,DOWN,DOWN,1.0,50,100.0
1789908943.5105224,1160,11.73,0,3,0,CENTER,hold,1,0.09500497,0.003506,,,,,DOWN,DOWN,1.0,50,100.0
1789908943.6034296,1162,6.79,0,3,0,CENTER,hold,1,0.09513384,0.001356,,,,,DOWN,DOWN,1.0,50,100.0
1789908943.679562,1164,12.44,0,3,0,CENTER,hold,1,0.09529091,0.001651,,,,,DOWN,DOWN,1.0,50,100.0
1789908943.770651,1166,5.1,0,3,0,CENTER,hold,1,0.09506046,-0.002418,,,,,DOWN,DOWN,1.0,50,100.0
1789908943.8336542,1168,3.07,0,3,0,CENTER,hold,1,0.09480672,-0.002669,,,,,DOWN,DOWN,1.0,50,100.0
1789908943.9423127,1170,12.11,0,3,0,CENTER,hold,1,0.09477376,-0.000348,,,,,DOWN,DOWN,1.0,50,100.0
1789908944.0030553,1172,5.02,0,3,0,CENTER,hold,1,0.09456453,-0.002208,,,,,DOWN,DOWN,1.0,50,100.0
1789908944.1116695,1174,12.54,0,3,0,CENTER,hold,1,0.09465455,0.000952,,,,,DOWN,DOWN,1.0,50,100.0
1789908944.172345,1176,7.0,0,3,0,CENTER,hold,1,0.09478108,0.001337,,,,,DOWN,DOWN,1.0,50,100.0
1789908949.2713912,1298,2.99,0,4,3,UP,hold,1,0.10968201,0.041042,,,,,UP,UP,1.0,31,100.0
1789908949.3463366,1300,14.15,0,4,3,UP,hold,1,0.11325126,0.032542,,,,,UP,UP,1.0,32,100.0
1789908949.439441,1302,8.01,0,4,3,UP,hold,1,0.11632411,0.027133,,,,,UP,UP,1.0,33,100.0
1789908949.5005138,1304,4.96,0,4,3,UP,hold,1,0.12006614,0.032169,,,,,UP,UP,1.0,34,100.0
1789908949.6096723,1306,11.21,0,4,3,UP,hold,1,0.12292907,0.023845,,,,,UP,UP,1.0,35,100.0
1789908949.671229,1308,5.35,0,4,3,UP,hold,1,0.12513888,0.017976,,,,,UP,UP,1.0,36,100.0
1789908949.7802188,1310,15.2,0,4,3,UP,hold,1,0.12661584,0.011803,,,,,UP,UP,1.0,37,100.0
1789908949.8407006,1312,6.13,0,4,3,UP,hold,1,0.12744007,0.00651,,,,,UP,UP,1.0,38,100.0
1789908949.9348776,1314,2.0,0,4,3,UP,hold,1,0.12880705,0.010726,,,,,UP,UP,1.0,39,100.0
1789908950.0113385,1316,10.71,0,4,3,UP,hold,1,0.12968616,0.006825,,,,,UP,UP,1.0,40,100.0
1789908950.1038613,1318,4.86,0,4,3,UP,hold,1,0.13046456,0.006002,,,,,UP,UP,1.0,41,100.0
1789908950.1814375,1320,15.18,0,4,3,UP,hold,1,0.13177675,0.010058,,,,,UP,UP,1.0,42,100.0
1789908950.2732124,1322,8.02,0,4,3,UP,hold,1,0.13209224,0.002394,,,,,UP,UP,1.0,43,100.0
1789908950.3496969,1324,14.29,0,4,3,UP,hold,1,0.13264841,0.00421,,,,,UP,UP,1.0,44,100.0
1789908950.4439042,1326,10.05,0,4,3,UP,hold,1,0.134465,0.013695,,,,,UP,UP,1.0,45,100.0
1789908950.5062034,1328,5.97,0,4,3,UP,hold,1,0.13663056,0.016105,,,,,UP,UP,1.0,46,100.0
1789908950.6128733,1330,10.14,0,4,3,UP,hold,1,0.13877568,0.0157,,,,,UP,UP,1.0,47,100.0
1789908950.6734984,1332,7.05,0,4,3,UP,hold,1,0.14005376,0.00921,,,,,UP,UP,1.0,48,100.0
1789908950.767332,1334,1.0,0,4,3,UP,hold,1,0.14019385,0.001,,,,,UP,UP,1.0,49,100.0
1789908950.8461933,1336,15.05,0,4,3,UP,hold,1,0.14038729,0.00138,,,,,UP,UP,1.0,50,100.0
1789908950.9379852,1338,5.85,0,4,3,UP,hold,1,0.14007712,-0.002209,,,,,UP,UP,1.0,50,100.0
1789908951.0135064,1340,14.1,0,4,3,UP,hold,1,0.1397689,-0.0022,,,,,UP,UP,1.0,50,100.0
1789908951.1057994,1342,6.02,0,4,3,UP,hold,1,0.13885864,-0.006513,,,,,UP,UP,1.0,50,100.0
1789908951.1690621,1344,3.03,0,4,3,UP,hold,1,0.13844562,-0.002974,,,,,UP,UP,1.0,50,100.0
1789908951.3400586,1348,7.11,0,4,3,UP,hold,1,0.13800813,-0.00316,,,,,UP,UP,1.0,50,100.0
1789908951.4337595,1350,1.03,0,4,3,UP,hold,1,0.13807457,0.000481,,,,,UP,UP,1.0,50,100.0
1789908951.509845,1352,12.84,0,4,3,UP,hold,1,0.13821599,0.001024,,,,,UP,UP,1.0,50,100.0
1789908951.6039867,1354,5.59,0,4,3,UP,hold,1,0.13836633,0.001088,,,,,UP,UP,1.0,50,100.0
1789908951.6802688,1356,13.18,0,4,3,UP,hold,1,0.13843257,0.000479,,,,,UP,UP,1.0,50,100.0
1789908951.7728684,1358,5.75,0,4,3,UP,hold,1,0.13834213,-0.000653,,,,,UP,UP,1.0,50,100.0
1789908951.834083,1360,2.04,0,4,3,UP,hold,1,0.13835656,0.000104,,,,,UP,UP,1.0,50,100.0
1789908951.9422266,1362,8.09,0,4,3,UP,hold,1,0.13824839,-0.000782,,,,,UP,UP,1.0,50,100.0
1789908952.0037308,1364,5.26,0,4,3,UP,hold,1,0.13820983,-0.000279,,,,,UP,UP,1.0,50,100.0
1789908952.1113734,1366,12.73,0,4,3,UP,hold,1,0.13862822,0.003027,,,,,UP,UP,1.0,50,100.0
1789908952.1729717,1368,8.21,0,4,3,UP,hold,1,0.138553,-0.000543,,,,,UP,UP,1.0,50,100.0
1789908952.3415585,1372,10.91,0,4,3,UP,hold,1,0.13894618,0.002838,,,,,UP,UP,1.0,50,100.0
1789908952.4360983,1374,4.01,0,4,3,UP,hold,1,0.13970003,0.005425,,,,,UP,UP,1.0,50,100.0
1789908952.5126472,1376,15.14,0,4,3,UP,hold,1,0.14031503,0.004402,,,,,UP,UP,1.0,50,100.0
1789908952.603411,1378,2.69,0,4,3,UP,hold,1,0.140909,0.004233,,,,,UP,UP,1.0,50,100.0
1789908952.6643455,1380,0.0,0,4,3,UP,hold,1,0.14216872,0.00894,,,,,UP,UP,1.0,50,100.0
1789908952.7727134,1382,5.65,0,4,3,UP,hold,1,0.1429778,0.005691,,,,,UP,UP,1.0,50,100.0
1789908952.8349097,1384,3.06,0,4,3,UP,hold,1,0.14351977,0.003791,,,,,UP,UP,1.0,50,100.0
1789908952.9426868,1386,10.18,0,4,3,UP,hold,1,0.14324667,-0.001903,,,,,UP,UP,1.0,50,100.0
1789908953.0029893,1388,6.68,0,4,3,UP,hold,1,0.14377931,0.003718,,,,,UP,UP,1.0,50,100.0
1789908953.1106782,1390,11.27,0,4,3,UP,hold,1,0.14406806,0.002008,,,,,UP,UP,1.0,50,100.0
1789908953.1721253,1392,8.54,0,4,3,UP,hold,1,0.14393669,-0.000912,,,,,UP,UP,1.0,50,100.0
1789908953.3424273,1396,13.64,0,4,3,UP,hold,1,0.14483955,0.006273,,,,,UP,UP,1.0,50,100.0
1789908953.4496508,1398,14.91,0,4,3,UP,hold,1,0.1456994,0.005937,,,,,UP,UP,1.0,50,100.0
1789908953.510379,1400,12.82,0,4,3,UP,hold,1,0.14566206,-0.000256,,,,,UP,UP,1.0,50,100.0
1789908953.6023154,1402,3.09,0,4,3,UP,hold,1,0.14517083,-0.003372,,,,,UP,UP,1.0,50,100.0
1789908953.6799955,1404,13.38,0,4,3,UP,hold,1,0.1454128,0.001667,,,,,UP,UP,1.0,50,100.0
1789908953.7737706,1406,7.41,0,4,3,UP,hold,1,0.14586563,0.003114,,,,,UP,UP,1.0,50,100.0
1789908953.8338866,1408,2.07,0,4,3,UP,hold,1,0.14657962,0.004895,,,,,UP,UP,1.0,50,100.0
1789908953.9427545,1410,3.02,0,4,3,UP,hold,1,0.14701337,0.002959,,,,,UP,UP,1.0,50,100.0
1789908954.0040116,1412,6.4,0,4,3,UP,hold,1,0.14677595,-0.001615,,,,,UP,UP,1.0,50,100.0
1789908954.1122673,1414,12.92,0,4,3,UP,hold,1,0.14631573,-0.003136,,,,,UP,UP,1.0,50,100.0
1789908954.1729918,1416,9.43,0,4,3,UP,hold,1,0.14617296,-0.000976,,,,,UP,UP,1.0,50,100.0
1789908954.2354143,1418,4.13,0,4,3,UP,hold,1,0.14673238,0.003827,,,,,UP,UP,1.0,50,100.0
1789908954.3431494,1420,10.04,0,4,3,UP,hold,1,0.14678033,0.000327,,,,,UP,UP,1.0,50,100.0
1789908954.4042249,1422,5.05,0,4,3,UP,hold,1,0.14700904,0.001558,,,,,UP,UP,1.0,50,100.0
1789908954.498831,1424,2.99,0,4,3,UP,hold,1,0.1472892,0.001906,,,,,UP,UP,1.0,50,100.0
1789908954.575654,1426,11.97,0,4,3,UP,hold,1,0.14750354,0.001455,,,,,UP,UP,1.0,50,100.0
1789908954.6699345,1428,5.85,0,4,3,UP,hold,1,0.14754557,0.000285,,,,,UP,UP,1.0,50,100.0
1789908954.7468984,1430,10.99,0,4,3,UP,hold,1,0.14737768,-0.001138,,,,,UP,UP,1.0,50,100.0
1789908954.8415086,1432,9.13,0,4,3,UP,hold,1,0.14756374,0.001262,,,,,UP,UP,1.0,50,100.0
1789908954.9019077,1434,3.61,0,4,3,UP,hold,1,0.14775976,0.001328,,,,,UP,UP,1.0,50,100.0
1789908955.00998,1436,9.08,0,4,3,UP,hold,1,0.14791441,0.001047,,,,,UP,UP,1.0,50,100.0
1789908955.0712087,1438,4.57,0,4,3,UP,hold,1,0.14810183,0.001267,,,,,UP,UP,1.0,50,100.0
1789908955.180351,1440,12.21,0,4,3,UP,hold,1,0.14828081,0.001208,,,,,UP,UP,1.0,50,100.0
1789908960.2485354,1562,15.11,0,5,1,LEFT,hold,1,0.11486526,-0.002334,,,,,RIGHT,RIGHT,0.9632,15,100.0
1789908960.3412042,1564,2.03,0,5,1,LEFT,hold,1,0.116826,0.01707,,,,,RIGHT,RIGHT,0.9739,16,100.0
1789908960.4025376,1566,6.27,0,5,1,LEFT,hold,1,0.11792072,0.009371,,,,,RIGHT,RIGHT,0.9731,17,100.0
1789908960.5112662,1568,9.04,0,5,1,LEFT,hold,1,0.11888965,0.008217,,,,,RIGHT,RIGHT,0.9748,18,100.0
1789908960.5733023,1570,6.36,0,5,1,LEFT,hold,1,0.11918193,0.002458,,,,,RIGHT,RIGHT,0.9714,19,100.0
1789908960.6810484,1572,13.04,0,5,1,LEFT,hold,1,0.11979211,0.00512,,,,,RIGHT,RIGHT,0.9764,20,100.0
1789908960.7436635,1574,9.44,0,5,1,LEFT,hold,1,0.11965627,-0.001134,,,,,RIGHT,RIGHT,0.9795,21,100.0
1789908960.837406,1576,2.0,0,5,1,LEFT,hold,1,0.12013676,0.004016,,,,,RIGHT,RIGHT,0.9816,22,100.0
1789908960.9138181,1578,14.06,0,5,1,LEFT,hold,1,0.12015688,0.000168,,,,,RIGHT,RIGHT,0.9809,23,100.0
1789908961.0071852,1580,7.46,0,5,1,LEFT,hold,1,0.12007656,-0.000668,,,,,RIGHT,RIGHT,0.9778,24,100.0
1789908961.06829,1582,1.0,0,5,1,LEFT,hold,1,0.12178162,0.0142,,,,,RIGHT,RIGHT,0.98,25,100.0
1789908961.1772146,1584,9.11,0,5,1,LEFT,hold,1,0.12242465,0.00528,,,,,RIGHT,RIGHT,0.981,26,100.0
1789908961.2391777,1586,6.12,0,5,1,LEFT,hold,1,0.12285137,0.003486,,,,,RIGHT,RIGHT,0.9808,27,100.0
1789908961.346219,1588,13.08,0,5,1,LEFT,hold,1,0.12261507,-0.001923,,,,,RIGHT,RIGHT,0.9775,28,100.0
1789908961.407622,1590,8.07,0,5,1,LEFT,hold,1,0.12222384,-0.003191,,,,,RIGHT,RIGHT,0.9742,29,100.0
1789908961.5013232,1592,4.09,0,5,1,LEFT,hold,1,0.12138493,-0.006864,,,,,RIGHT,RIGHT,0.972,30,100.0
1789908961.5784113,1594,14.05,0,5,1,LEFT,hold,1,0.1208062,-0.004768,,,,,RIGHT,RIGHT,0.9715,31,100.0
1789908961.6711404,1596,4.95,0,5,1,LEFT,hold,1,0.11984577,-0.00795,,,,,RIGHT,RIGHT,0.971,32,100.0
1789908961.7327676,1598,1.0,0,5,1,LEFT,hold,1,0.11902278,-0.006867,,,,,RIGHT,RIGHT,0.9708,33,100.0
1789908961.8424194,1600,11.24,0,5,1,LEFT,hold,1,0.11774392,-0.010745,,,,,RIGHT,RIGHT,0.9711,34,100.0
1789908961.9033163,1602,4.34,0,5,1,LEFT,hold,1,0.1162511,-0.012678,,,,,RIGHT,RIGHT,0.9712,35,100.0
1789908962.0115502,1604,12.27,0,5,1,LEFT,hold,1,0.11518852,-0.00914,,,,,RIGHT,RIGHT,0.9711,36,100.0
1789908962.0736067,1606,8.33,0,5,1,LEFT,hold,1,0.1138409,-0.011699,,,,,RIGHT,RIGHT,0.9691,37,100.0
1789908962.167847,1608,2.99,0,5,1,LEFT,hold,1,0.1130681,-0.006788,,,,,RIGHT,RIGHT,0.9682,38,100.0
1789908962.2458067,1610,12.55,0,5,1,LEFT,hold,1,0.11291735,-0.001333,,,,,RIGHT,RIGHT,0.9692,39,100.0
1789908962.3387077,1612,7.38,0,5,1,LEFT,hold,1,0.11241163,-0.004479,,,,,RIGHT,RIGHT,0.969,40,100.0
1789908962.4003074,1614,3.08,0,5,1,LEFT,hold,1,0.1121572,-0.002263,,,,,RIGHT,RIGHT,0.9702,41,100.0
1789908962.5082996,1616,9.04,0,5,1,LEFT,hold,1,0.11231335,0.001392,,,,,RIGHT,RIGHT,0.9664,42,100.0
1789908962.568081,1618,4.5,0,5,1,LEFT,hold,1,0.11219279,-0.001073,,,,,RIGHT,RIGHT,0.9686,43,100.0
1789908962.6763139,1620,10.2,0,5,1,LEFT,hold,1,0.11193601,-0.002289,,,,,RIGHT,RIGHT,0.9663,44,100.0
1789908962.7374277,1622,4.85,0,5,1,LEFT,hold,1,0.11200714,0.000635,,,,,RIGHT,RIGHT,0.9664,45,100.0
1789908962.8464053,1624,13.27,0,5,1,LEFT,hold,1,0.11275467,0.006674,,,,,RIGHT,RIGHT,0.968,46,100.0
1789908962.9065306,1626,5.09,0,5,1,LEFT,hold,1,0.11314464,0.003459,,,,,RIGHT,RIGHT,0.9696,47,100.0
1789908963.0006225,1628,3.86,0,5,1,LEFT,hold,1,0.11283281,-0.002756,,,,,RIGHT,RIGHT,0.9704,48,100.0
1789908963.0783567,1630,13.25,0,5,1,LEFT,hold,1,0.11301454,0.001611,,,,,RIGHT,RIGHT,0.9699,49,100.0
1789908963.1712415,1632,3.99,0,5,1,LEFT,hold,1,0.11311274,0.000869,,,,,RIGHT,RIGHT,0.9695,50,100.0
1789908963.248642,1634,15.94,0,5,1,LEFT,hold,1,0.11284467,-0.00237,,,,,RIGHT,RIGHT,0.9687,50,100.0
1789908963.3108668,1636,2.98,0,5,1,LEFT,hold,1,0.1124922,-0.003124,,,,,RIGHT,RIGHT,0.9671,50,100.0
1789908963.4041915,1638,8.01,0,5,1,LEFT,hold,1,0.11251961,0.000244,,,,,RIGHT,RIGHT,0.9675,50,100.0
1789908963.497326,1640,2.03,0,5,1,LEFT,hold,1,0.11248948,-0.000268,,,,,RIGHT,RIGHT,0.9683,50,100.0
1789908963.573655,1642,11.01,0,5,1,LEFT,hold,1,0.11253851,0.000436,,,,,RIGHT,RIGHT,0.9691,50,100.0
1789908963.681475,1644,14.18,0,5,1,LEFT,hold,1,0.11288451,0.003075,,,,,RIGHT,RIGHT,0.9692,50,100.0
1789908963.7427394,1646,14.31,0,5,1,LEFT,hold,1,0.11299608,0.000988,,,,,RIGHT,RIGHT,0.9703,50,100.0
1789908963.8347034,1648,4.83,0,5,1,LEFT,hold,1,0.11296448,-0.00028,,,,,RIGHT,RIGHT,0.9698,50,100.0
1789908963.8977344,1650,1.05,0,5,1,LEFT,hold,1,0.11336562,0.003551,,,,,RIGHT,RIGHT,0.9699,50,100.0
1789908964.0073054,1652,10.18,0,5,1,LEFT,hold,1,0.11354177,0.001554,,,,,RIGHT,RIGHT,0.9691,50,100.0
1789908964.0673885,1654,1.99,0,5,1,LEFT,hold,1,0.11369444,0.001345,,,,,RIGHT,RIGHT,0.9693,50,100.0
1789908964.1754906,1656,9.09,0,5,1,LEFT,hold,1,0.11381704,0.001078,,,,,RIGHT,RIGHT,0.9696,50,100.0
1789908964.2375467,1658,5.88,0,5,1,LEFT,hold,1,0.11406736,0.002199,,,,,RIGHT,RIGHT,0.97,50,100.0
1789908964.314178,1660,5.17,0,5,1,LEFT,hold,1,0.11442544,0.003139,,,,,RIGHT,RIGHT,0.9701,50,100.0
1789908964.4063568,1662,11.29,0,5,1,LEFT,hold,1,0.11485088,0.003718,,,,,RIGHT,RIGHT,0.9703,50,100.0
1789908964.500154,1664,3.02,0,5,1,LEFT,hold,1,0.11502499,0.001516,,,,,RIGHT,RIGHT,0.9708,50,100.0
1789908964.5768404,1666,10.97,0,5,1,LEFT,hold,1,0.11499614,-0.000251,,,,,RIGHT,RIGHT,0.9708,50,100.0
1789908964.670672,1668,3.86,0,5,1,LEFT,hold,1,0.11548819,0.004279,,,,,RIGHT,RIGHT,0.971,50,100.0
1789908964.7473774,1670,14.21,0,5,1,LEFT,hold,1,0.11570365,0.001866,,,,,RIGHT,RIGHT,0.9706,50,100.0
1789908964.8401883,1672,8.01,0,5,1,LEFT,hold,1,0.1162651,0.004853,,,,,RIGHT,RIGHT,0.9714,50,100.0
1789908964.9016597,1674,4.99,0,5,1,LEFT,hold,1,0.11647882,0.001838,,,,,RIGHT,RIGHT,0.9722,50,100.0
1789908965.0100524,1676,10.06,0,5,1,LEFT,hold,1,0.11642257,-0.000483,,,,,RIGHT,RIGHT,0.9723,50,100.0
1789908965.0723937,1678,7.09,0,5,1,LEFT,hold,1,0.11667355,0.002156,,,,,RIGHT,RIGHT,0.9728,50,100.0
1789908965.1815448,1680,15.24,0,5,1,LEFT,hold,1,0.11662168,-0.000445,,,,,RIGHT,RIGHT,0.9728,50,100.0
1789908965.243069,1682,12.31,0,5,1,LEFT,hold,1,0.11679343,0.001473,,,,,RIGHT,RIGHT,0.9731,50,100.0
1789908965.3192315,1684,11.99,0,5,1,LEFT,hold,1,0.11658258,-0.001805,,,,,RIGHT,RIGHT,0.9728,50,100.0
1789908965.4128182,1686,14.88,0,5,1,LEFT,hold,1,0.11676744,0.001586,,,,,RIGHT,RIGHT,0.973,50,100.0
1789908965.5055983,1688,7.64,0,5,1,LEFT,hold,1,0.11700904,0.002069,,,,,RIGHT,RIGHT,0.9719,50,100.0
1789908965.567272,1690,4.13,0,5,1,LEFT,hold,1,0.11682488,-0.001574,,,,,RIGHT,RIGHT,0.9707,50,100.0
1789908965.6749465,1692,7.87,0,5,1,LEFT,hold,1,0.11651982,-0.002611,,,,,RIGHT,RIGHT,0.9685,50,100.0
1789908965.7523696,1694,13.82,0,5,1,LEFT,hold,1,0.1162333,-0.002459,,,,,RIGHT,RIGHT,0.9669,50,100.0
1789908965.8462815,1696,4.97,0,5,1,LEFT,hold,1,0.11672768,0.004253,,,,,RIGHT,RIGHT,0.965,50,100.0
1789908965.9074118,1698,7.43,0,5,1,LEFT,hold,1,0.11680716,0.000681,,,,,RIGHT,RIGHT,0.9654,50,100.0
1789908966.014037,1700,14.22,0,5,1,LEFT,hold,1,0.11707192,0.002267,,,,,RIGHT,RIGHT,0.9657,50,100.0
1789908966.0777533,1702,14.29,0,5,1,LEFT,hold,1,0.11711408,0.00036,,,,,RIGHT,RIGHT,0.9656,50,100.0
1789908966.1709754,1704,1.03,0,5,1,LEFT,hold,1,0.11734231,0.001949,,,,,RIGHT,RIGHT,0.9652,50,100.0
1789908971.2364845,1826,5.02,0,6,2,RIGHT,hold,1,0.11317628,-0.014714,,,,,LEFT,LEFT,1.0,40,100.0
1789908971.2830448,1828,7.95,0,6,2,RIGHT,hold,1,0.11212563,-0.009283,,,,,LEFT,LEFT,1.0,41,100.0
1789908971.4069765,1830,4.09,0,6,2,RIGHT,hold,1,0.11066594,-0.013018,,,,,LEFT,LEFT,1.0,42,100.0
1789908971.468232,1832,3.8,0,6,2,RIGHT,hold,1,0.10950607,-0.010481,,,,,LEFT,LEFT,1.0,43,100.0
1789908971.5774255,1834,11.6,0,6,2,RIGHT,hold,1,0.10871438,-0.00723,,,,,LEFT,LEFT,1.0,44,100.0
1789908971.6378293,1836,8.09,0,6,2,RIGHT,hold,1,0.10829866,-0.003824,,,,,LEFT,LEFT,1.0,45,100.0
1789908971.731157,1838,1.0,0,6,2,RIGHT,hold,1,0.10813069,-0.001551,,,,,LEFT,LEFT,1.0,46,100.0
1789908971.8089814,1840,9.97,0,6,2,RIGHT,hold,1,0.1085619,0.003988,,,,,LEFT,LEFT,1.0,47,100.0
