path,label
dataset_images\04_DOWN\20260204_120951_L04_000160.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000161.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000162.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000163.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000164.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000165.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000166.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000167.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000168.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000169.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000170.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000171.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000172.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000173.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000174.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000175.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000176.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000177.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000178.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000179.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000180.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000181.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000182.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000183.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000184.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000185.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000186.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000187.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000188.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000189.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000190.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000191.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000192.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000193.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000194.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000195.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000196.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000197.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000198.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000199.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000200.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000201.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000202.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000203.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000204.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000205.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000206.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000207.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000208.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000209.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000210.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000211.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000212.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000213.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000214.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000215.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000216.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000217.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000218.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000219.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000220.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000221.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000222.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000223.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000224.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000225.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000226.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000227.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000228.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000229.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000230.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000231.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000232.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000233.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000234.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000235.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000236.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000237.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000238.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000239.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000240.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000241.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000242.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000243.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000244.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000245.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000246.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000247.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000248.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000249.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000250.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000251.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000252.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000253.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000254.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000255.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000256.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000257.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000258.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000259.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000260.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000261.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000262.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000263.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000264.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000265.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000266.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000267.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000268.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000269.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000270.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000271.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000272.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000273.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000274.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000275.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000276.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000277.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000278.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000279.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000280.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000281.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000282.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000283.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000284.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000285.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000286.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000287.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000288.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000289.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000290.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000291.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000292.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000293.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000294.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000295.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000296.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000297.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000298.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000299.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000300.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000301.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000302.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000303.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000304.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000305.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000306.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000307.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000308.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000309.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000310.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000311.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000312.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000313.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000314.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000315.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000316.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000317.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000318.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000319.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000320.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000321.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000322.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000323.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000324.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000325.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000326.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000327.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000328.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000329.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000330.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000331.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000332.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000333.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000334.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000335.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000336.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000337.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000338.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000339.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000340.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000341.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000342.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000343.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000344.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000345.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000346.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000347.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000348.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000349.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000350.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000351.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000352.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000353.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000354.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000355.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000356.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000357.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000358.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000359.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000360.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000361.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000362.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000363.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000364.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000365.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000366.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000367.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000368.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000369.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000370.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000371.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000372.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000373.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000374.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000375.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000376.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000377.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000378.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000379.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000380.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000381.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000382.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000383.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000384.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000385.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000386.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000387.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000388.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000389.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000390.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000391.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000392.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000393.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000394.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000395.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000396.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000397.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000398.jpg,4
dataset_images\04_DOWN\20260204_120951_L04_000399.jpg,4
dataset_images\05_FORWARD\20260204_120951_L05_000000.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000001.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000002.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000003.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000004.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000005.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000006.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000007.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000008.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000009.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000010.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000011.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000012.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000013.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000014.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000015.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000016.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000017.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000018.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000019.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000020.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000021.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000022.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000023.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000024.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000025.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000026.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000027.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000028.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000029.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000030.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000031.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000032.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000033.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000034.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000035.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000036.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000037.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000038.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000039.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000040.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000041.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000042.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000043.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000044.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000045.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000046.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000047.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000048.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000049.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000050.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000051.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000052.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000053.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000054.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000055.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000056.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000057.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000058.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000059.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000060.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000061.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000062.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000063.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000064.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000065.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000066.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000067.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000068.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000069.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000070.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000071.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000072.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000073.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000074.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000075.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000076.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000077.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000078.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000079.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000080.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000081.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000082.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000083.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000084.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000085.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000086.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000087.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000088.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000089.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000090.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000091.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000092.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000093.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000094.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000095.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000096.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000097.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000098.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000099.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000100.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000101.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000102.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000103.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000104.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000105.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000106.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000107.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000108.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000109.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000110.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000111.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000112.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000113.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000114.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000115.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000116.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000117.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000118.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000119.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000120.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000121.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000122.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000123.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000124.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000125.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000126.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000127.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000128.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000129.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000130.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000131.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000132.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000133.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000134.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000135.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000136.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000137.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000138.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000139.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000140.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000141.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000142.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000143.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000144.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000145.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000146.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000147.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000148.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000149.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000150.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000151.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000152.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000153.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000154.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000155.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000156.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000157.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000158.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000159.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000160.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000161.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000162.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000163.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000164.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000165.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000166.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000167.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000168.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000169.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000170.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000171.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000172.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000173.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000174.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000175.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000176.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000177.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000178.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000179.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000180.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000181.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000182.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000183.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000184.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000185.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000186.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000187.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000188.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000189.jpg,5
dataset_images\05_FORWARD\20260204_120951_L05_000190.jpg,5
