t;bat;h;tof;yaw;vgx;vgy;vgz
1770207867.9708514;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207868.9874394;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207870.004719;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207871.0229588;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207872.0422308;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207873.0605085;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207874.081781;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207875.0990598;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207876.1193326;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207877.133622;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207878.151901;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207879.16918;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207880.1864607;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207881.206736;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207882.2260091;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207883.2452848;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207884.2645607;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207885.2658794;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207886.2692015;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207887.2881517;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207888.3054667;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207889.322749;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207890.339995;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207891.358272;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207892.3755863;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207893.3928332;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207894.4101481;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207895.425434;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207896.445711;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207897.463984;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207898.4842577;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207899.4975493;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207900.512946;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207901.5301907;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207902.5315135;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207903.5344038;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207904.5547383;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207905.575008;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207906.5932906;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207907.610571;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207908.6298125;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207909.6491234;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207910.6683984;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207911.6846793;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207912.7056;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207913.722881;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207914.7405324;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207915.7518413;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207916.7631383;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207917.7829795;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207918.7993083;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207919.8155842;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207920.8328292;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207921.849147;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207922.8704166;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207923.8886957;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207924.9029853;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207925.921264;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207926.939052;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207927.9582934;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207928.9743927;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207929.976714;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207930.9875398;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207932.00379;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207933.0210717;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207934.037387;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207935.0526733;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207936.0828545;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207937.1011329;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207938.1154215;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207939.1324325;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207940.1509793;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207941.1702201;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207942.1865335;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207943.2027855;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207944.2181075;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207945.2470617;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207946.2613466;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207947.2766297;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207948.2969062;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207949.3101962;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207950.3264802;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207951.343918;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207952.362714;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207953.3929963;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207954.4107146;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207955.424006;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207956.4382973;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207957.4405854;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207958.4539094;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207959.4681995;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207960.4864774;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207961.5065224;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207962.5248048;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207963.5370948;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207964.5543416;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207965.5666716;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207966.583949;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207967.5992036;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207968.6125274;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207969.6297765;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207970.6490023;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207971.6692762;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207972.6875486;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207973.7058322;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207974.7231102;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207975.7392855;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207976.760528;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207977.7758138;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207978.7931218;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207979.8078525;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207980.8231702;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207981.8424475;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207982.8587306;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207983.8761888;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207984.8934667;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207985.910452;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207986.940704;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207987.95599;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207988.9692788;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207989.9825702;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207991.013814;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207992.0291007;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207993.0463808;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207994.0656579;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207995.0809426;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207996.0981004;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207997.116413;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207998.1356869;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770207999.1509385;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208000.171213;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208001.18949;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208002.2028148;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208003.223088;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208004.2403693;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208005.2596438;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208006.27493;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208007.2928686;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208008.308155;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208009.3264363;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208010.3462982;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208011.3652782;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208012.3815615;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208013.4018342;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208014.4200785;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208015.4363952;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208016.4543152;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208017.4715962;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208018.4848878;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208019.506124;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208020.5204523;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208021.550689;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208022.565134;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208023.5664558;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208024.579749;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208025.5950348;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208026.6145787;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208027.6318595;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208028.649141;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208029.663736;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208030.6790228;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208031.6982975;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208032.7016156;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208033.7199388;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208034.737219;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208035.7525384;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208036.7568514;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208037.7760966;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208038.7944057;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208039.8126886;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208040.8319764;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208041.8485851;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208042.8709953;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208043.8888626;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208044.9110606;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208045.9287903;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208046.9440744;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208047.9613242;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208048.9786048;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208049.9978802;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208051.0154204;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208052.0157554;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208053.0330398;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208054.048016;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208055.0483406;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208056.05041;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208057.0620854;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208058.0753565;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208059.0896454;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208060.105962;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208061.1202183;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208062.1394928;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208063.1588013;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208064.1760826;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208065.1983507;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208066.2156308;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208067.2339091;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208068.250194;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208069.267474;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208070.2837226;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208071.3050299;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208072.3217936;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208073.3370788;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208074.3397572;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208075.3520188;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208076.35434;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208077.383713;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208078.3999276;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208079.4185007;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208080.434784;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208081.4570508;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208082.4703424;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208083.4866269;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208084.5039065;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208085.52218;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208086.5364711;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208087.536773;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208088.598928;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208089.6049938;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208090.6073153;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208091.6435468;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208092.6468623;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208093.668134;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208094.6904016;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208095.7246354;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208096.7512224;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208097.7794724;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208098.7957883;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208099.8100808;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208100.829099;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208101.84276;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208102.8720407;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208103.8852718;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208104.9015226;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208105.9285896;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208106.9288826;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208107.9491885;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208108.9634776;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208109.9789338;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208110.993502;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208112.0087366;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208113.0091748;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208114.024461;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208115.0406098;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208116.069118;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208117.0859938;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208118.0992885;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208119.1131644;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208120.1282227;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208121.158713;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208122.1899543;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208123.1922736;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208124.219525;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208125.2358148;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208126.2493525;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208127.265215;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208128.293468;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208129.3097837;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208130.3314571;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208131.34478;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208132.3640878;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208133.3847737;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208134.407041;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208135.4226363;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208136.4529047;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208137.4553766;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208138.4644282;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208139.482706;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208140.4969616;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208141.5162363;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208142.534546;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208143.5528264;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208144.568117;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208145.5823674;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208146.5997558;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208147.603073;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208148.603904;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208149.6161964;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208150.632965;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208151.647287;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208152.6655653;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208153.6758633;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208154.678152;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208155.6934679;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208156.7097533;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208157.7288527;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208158.7590988;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208159.7773767;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208160.7916665;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208161.8059545;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208162.8262277;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208163.8474977;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208164.8617861;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208165.8790665;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208166.8823872;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208167.9016604;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208168.931433;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208169.9527023;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208170.9739783;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208171.9922519;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208172.9945083;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208174.00954;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208175.029781;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208176.0453968;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208177.0590158;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208178.0792892;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208179.0935757;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208180.1098595;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208181.125148;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208182.1403973;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208183.1613388;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208184.1735997;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208185.2031827;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208186.2171192;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208187.236393;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208188.2377186;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208189.2569926;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208190.27228;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208191.2925172;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208192.2978647;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208193.3171413;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208194.3324268;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208195.3367412;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208196.3534756;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208197.3697903;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208198.3707192;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208199.3883102;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208200.408258;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208201.4253647;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208202.441649;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208203.4589126;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208204.4772031;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208205.4944887;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208206.5117714;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208207.533818;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208208.5510666;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208209.5701954;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208210.574511;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208211.576393;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208212.591677;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208213.5939653;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208214.6142378;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208215.615594;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208216.63088;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208217.64916;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208218.6664386;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208219.6877086;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208220.7056699;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208221.7109506;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208222.73182;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208223.7500982;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208224.7869709;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208225.806213;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208226.8224952;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208227.84081;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208228.8730154;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208229.895282;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208230.9115996;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208231.9308736;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208232.953145;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208233.9744143;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208234.988669;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208236.0069456;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208237.0212362;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208238.0345616;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208239.0466087;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208240.0768547;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208241.0881517;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208242.1094217;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208243.1233442;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208244.1406102;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208245.1575177;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208246.2012298;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208247.2254915;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208248.232721;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208249.2498093;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208250.2710574;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208251.2764766;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208252.2925138;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208253.310094;18.0;0.0;10.0;93.0;0.0;0.0;0.0
