t,seq,frame_age_ms,distance_m,face_raw,crop_ok,face_bbox_w,face_bbox_h,faceid_score,face_auth,embed_ms,battery,segment
1789899182.4143577,1588,4.08,0.5,1,1,335,335,0.8671,1,8.914,97.0,1
1789899182.4462748,1589,1.99,0.5,1,1,335,335,0.8718,1,10.765,97.0,1
1789899182.4777966,1590,2.03,0.5,1,1,335,335,0.8722,1,8.324,97.0,1
1789899182.5546272,1591,11.21,0.5,1,1,335,335,0.8673,1,8.433,97.0,1
1789899182.5865452,1592,10.97,0.5,1,1,335,335,0.8642,1,7.303,97.0,1
1789899182.6015038,1593,4.99,0.5,1,1,335,335,0.8634,1,6.305,97.0,1
1789899182.6473815,1594,8.98,0.5,1,1,335,335,0.8658,1,6.115,97.0,1
1789899182.710023,1595,6.28,0.5,1,1,335,335,0.8625,1,6.267,97.0,1
1789899182.7569013,1596,12.97,0.5,1,1,335,335,0.8684,1,8.603,97.0,1
1789899182.774882,1597,2.02,0.5,1,0,335,335,,,,97.0,1
1789899182.817771,1598,7.97,0.5,1,0,335,335,,,,97.0,1
1789899182.8789947,1599,4.99,0.5,1,0,335,335,,,,97.0,1
1789899182.9098537,1600,2.54,0.5,1,1,337,337,0.8029,1,8.848,97.0,1
1789899182.956738,1601,14.0,0.5,1,1,337,337,0.7963,1,9.811,97.0,1
1789899182.9761612,1602,2.99,0.5,1,1,337,337,0.7689,1,9.187,97.0,1
1789899183.0499966,1603,4.02,0.5,1,1,337,337,0.6543,1,8.739,97.0,1
1789899183.0813878,1604,6.98,0.5,1,1,337,337,0.615,1,8.693,97.0,1
1789899183.1133041,1605,5.99,0.5,1,1,337,337,0.5788,1,8.262,97.0,1
1789899183.1432583,1606,1.03,0.5,1,1,337,337,0.5657,1,8.063,97.0,1
1789899183.2203434,1607,10.43,0.5,1,1,337,337,0.5722,1,8.456,96.0,1
1789899183.2522624,1608,11.97,0.5,1,1,337,337,0.574,1,8.138,96.0,1
1789899183.2821822,1609,8.98,0.5,1,0,337,337,,,,96.0,1
1789899183.3121393,1610,5.02,0.5,1,0,337,337,,,,96.0,1
1789899183.376631,1611,2.03,0.5,1,0,337,337,,,,96.0,1
1789899183.4218187,1612,14.56,0.5,1,1,336,336,0.8722,1,9.166,96.0,1
1789899183.4498222,1613,2.03,0.5,1,1,336,336,0.8554,1,11.858,96.0,1
1789899183.4843063,1614,7.01,0.5,1,1,336,336,0.8496,1,9.602,96.0,1
1789899183.5461056,1615,4.99,0.5,1,1,336,336,0.8169,1,7.905,96.0,1
1789899183.5924957,1617,7.98,0.5,1,1,336,336,0.8046,1,6.365,96.0,1
1789899183.6544158,1618,13.05,0.5,1,1,336,336,0.8199,1,6.348,96.0,1
1789899183.717151,1619,13.44,0.5,1,1,336,336,0.8243,1,9.763,96.0,1
1789899183.7481122,1620,4.0,0.5,1,1,336,336,0.8297,1,8.242,96.0,1
1789899183.794497,1621,13.01,0.5,1,0,336,336,,,,96.0,1
1789899183.8104568,1622,4.03,0.5,1,0,336,336,,,,96.0,1
1789899183.8880012,1623,11.26,0.5,1,0,336,336,,,,96.0,1
1789899183.9176633,1624,6.35,0.5,1,0,336,336,,,,96.0,1
1789899183.9501069,1625,2.0,0.5,1,0,336,336,,,,96.0,1
1789899183.9806707,1626,5.02,0.5,1,0,336,336,,,,96.0,1
1789899184.0564065,1627,14.35,0.5,1,0,336,336,,,,96.0,1
1789899184.087661,1628,14.93,0.5,1,1,341,341,0.8607,1,6.854,96.0,1
1789899184.109121,1629,1.0,0.5,1,1,341,341,0.8618,1,6.342,96.0,1
1789899184.1500516,1630,10.01,0.5,1,1,341,341,0.8587,1,8.327,96.0,1
1789899184.2113588,1631,1.0,0.5,1,1,341,341,0.8464,1,9.94,96.0,1
1789899184.2582686,1632,14.99,0.5,1,1,341,341,0.8585,1,7.453,96.0,1
1789899184.2881927,1633,10.01,0.5,1,1,341,341,0.8639,1,7.674,96.0,1
1789899184.3200676,1634,12.96,0.5,1,1,341,341,0.8617,1,8.232,96.0,1
1789899184.3814688,1635,6.04,0.5,1,1,341,341,0.8625,1,6.403,96.0,1
1789899184.4133282,1636,3.99,0.5,1,1,341,341,0.8717,1,6.403,96.0,1
1789899184.4592052,1637,13.96,0.5,1,0,341,341,,,,96.0,1
1789899184.4906683,1638,14.51,0.5,1,0,341,341,,,,96.0,1
1789899184.5519545,1639,10.51,0.5,1,0,341,341,,,,96.0,1
1789899184.584287,1640,9.27,0.5,1,1,351,351,0.8029,1,8.978,96.0,1
1789899184.6101832,1641,23.94,0.5,1,1,351,351,0.8146,1,10.607,96.0,1
1789899184.6461203,1642,3.03,0.5,1,1,351,351,0.8269,1,7.688,96.0,1
1789899184.7075007,1643,3.03,0.5,1,1,351,351,0.8424,1,6.445,96.0,1
1789899184.753339,1644,9.97,0.5,1,1,351,351,0.8426,1,6.181,96.0,1
1789899184.784764,1645,8.98,0.5,1,1,351,351,0.8395,1,6.641,96.0,1
1789899184.8162262,1646,9.52,0.5,1,1,351,351,0.8411,1,7.743,96.0,1
1789899184.878107,1647,5.03,0.5,1,1,351,351,0.8351,1,6.795,96.0,1
1789899184.9097145,1648,4.72,0.5,1,1,351,351,0.8353,1,6.338,96.0,1
1789899184.955594,1649,14.96,0.5,1,0,351,351,,,,96.0,1
1789899184.9866066,1650,14.52,0.5,1,0,351,351,,,,96.0,1
1789899185.049045,1651,8.01,0.5,1,0,351,351,,,,96.0,1
1789899185.0801156,1652,4.97,0.5,1,1,352,352,0.7685,1,9.964,96.0,1
1789899185.111028,1653,3.02,0.5,1,1,352,352,0.7731,1,11.552,96.0,1
1789899185.156872,1654,13.96,0.5,1,1,352,352,0.773,1,9.99,96.0,1
1789899185.2197225,1655,12.97,0.5,1,1,352,352,0.7678,1,6.363,95.0,1
1789899185.2496426,1656,8.98,0.5,1,1,352,352,0.7781,1,6.855,95.0,1
1789899185.281557,1657,6.98,0.5,1,1,352,352,0.7968,1,7.072,95.0,1
1789899185.3124747,1658,1.99,0.5,1,1,352,352,0.8084,1,8.698,95.0,1
1789899185.3738341,1659,1.0,0.5,1,1,352,352,0.8175,1,7.04,95.0,1
1789899185.4067469,1660,2.0,0.5,1,1,352,352,0.8188,1,7.554,95.0,1
1789899185.4516258,1661,10.97,0.5,1,0,352,352,,,,95.0,1
1789899185.4828134,1662,5.87,0.5,1,0,352,352,,,,95.0,1
1789899185.5448136,1663,3.01,0.5,1,0,352,352,,,,95.0,1
1789899185.5754762,1664,2.07,0.5,1,1,349,349,0.8056,1,9.59,95.0,1
1789899185.602331,1665,16.96,0.5,1,1,349,349,0.7887,1,11.288,95.0,1
1789899185.6531932,1666,9.97,0.5,1,1,349,349,0.7846,1,8.19,95.0,1
1789899185.7146199,1667,12.05,0.5,1,1,349,349,0.7401,1,6.249,95.0,1
1789899185.7454536,1668,2.99,0.5,1,1,349,349,0.7258,1,8.268,95.0,1
1789899185.7778156,1669,4.44,0.5,1,1,349,349,0.7275,1,7.496,95.0,1
1789899185.8077366,1670,1.0,0.5,1,1,349,349,0.7451,1,8.552,95.0,1
1789899185.8846424,1671,12.94,0.5,1,1,349,349,0.7675,1,8.239,95.0,1
1789899185.9165363,1672,6.01,0.5,1,1,349,349,0.7611,1,6.316,95.0,1
1789899185.946455,1673,7.01,0.5,1,0,349,349,,,,95.0,1
1789899185.9779444,1674,4.59,0.5,1,0,349,349,,,,95.0,1
1789899186.0397847,1675,1.0,0.5,1,0,349,349,,,,95.0,1
1789899186.0867822,1676,12.93,0.5,1,1,352,352,0.7391,1,8.898,95.0,1
1789899186.1132352,1677,2.99,0.5,1,1,352,352,0.7217,1,11.012,95.0,1
1789899186.1491392,1678,7.98,0.5,1,1,352,352,0.7059,1,8.67,95.0,1
1789899186.2114785,1679,3.99,0.5,1,1,352,352,0.715,1,8.289,95.0,1
1789899186.2583532,1680,14.96,0.5,1,1,352,352,0.7005,1,9.253,95.0,1
1789899186.2763052,1681,2.99,0.5,1,1,352,352,0.6969,1,7.942,95.0,1
1789899186.3201873,1682,13.96,0.5,1,1,352,352,0.7144,1,8.746,95.0,1
1789899186.3815296,1683,7.49,0.5,1,1,352,352,0.7324,1,7.728,95.0,1
1789899186.4124467,1684,3.99,0.5,1,1,352,352,0.7478,1,7.348,95.0,1
1789899186.4593215,1685,14.96,0.5,1,0,352,352,,,,95.0,1
1789899186.4742846,1686,1.0,0.5,1,0,352,352,,,,95.0,1
1789899186.5517066,1687,11.97,0.5,1,0,352,352,,,,95.0,1
1789899186.5828393,1688,7.52,0.5,1,1,345,345,0.7819,1,6.412,95.0,1
1789899186.6023698,1689,17.53,0.5,1,1,345,345,0.7799,1,6.307,95.0,1
1789899186.6612537,1690,13.01,0.5,1,1,345,345,0.7873,1,7.747,95.0,1
1789899186.7086706,1691,1.0,0.5,1,1,345,345,0.7856,1,8.429,95.0,1
1789899186.7545476,1692,11.97,0.5,1,1,345,345,0.778,1,8.074,95.0,1
1789899186.78597,1693,12.47,0.5,1,1,345,345,0.773,1,7.0,95.0,1
1789899186.8168871,1694,10.97,0.5,1,1,345,345,0.7601,1,7.762,95.0,1
1789899186.8792443,1695,2.01,0.5,1,1,345,345,0.7476,1,6.252,95.0,1
1789899186.9096732,1696,1.0,0.5,1,1,345,345,0.7473,1,7.699,95.0,1
1789899186.9555783,1697,14.99,0.5,1,0,345,345,,,,95.0,1
1789899186.986584,1698,12.81,0.5,1,0,345,345,,,,95.0,1
1789899187.0480456,1699,6.87,0.5,1,0,345,345,,,,95.0,1
1789899187.078563,1700,5.02,0.5,1,1,343,343,0.7844,1,8.788,95.0,1
1789899187.1242738,1701,14.96,0.5,1,1,343,343,0.7947,1,10.582,95.0,1
1789899187.14422,1702,3.99,0.5,1,1,343,343,0.7991,1,8.824,95.0,1
1789899187.2187855,1703,10.72,0.5,1,1,343,343,0.8144,1,6.154,95.0,1
1789899187.2486684,1704,7.98,0.5,1,1,343,343,0.8245,1,8.651,94.0,1
1789899187.2795856,1705,4.99,0.5,1,1,343,343,0.8205,1,6.591,94.0,1
1789899187.3105383,1706,4.02,0.5,1,1,343,343,0.8209,1,7.912,94.0,1
1789899187.3869035,1707,12.25,0.5,1,1,343,343,0.8182,1,8.629,94.0,1
1789899187.4188507,1708,10.0,0.5,1,1,343,343,0.8149,1,6.781,94.0,1
1789899187.4497702,1709,7.01,0.5,1,0,343,343,,,,94.0,1
1789899187.480701,1710,6.03,0.5,1,0,343,343,,,,94.0,1
1789899187.5582876,1711,14.25,0.5,1,0,343,343,,,,94.0,1
1789899187.5895145,1713,4.59,0.5,1,0,343,343,,,,94.0,1
1789899187.651542,1714,9.12,0.5,1,0,343,343,,,,94.0,1
1789899187.712458,1715,2.08,0.5,1,0,343,343,,,,94.0,1
1789899187.7445714,1716,2.99,0.5,1,1,353,353,0.6555,1,8.187,94.0,1
1789899187.7746606,1717,1.03,0.5,1,1,353,353,0.6535,1,7.653,94.0,1
1789899187.8230429,1718,14.99,0.5,1,1,353,353,0.6537,1,8.011,94.0,1
1789899187.8839276,1719,8.06,0.5,1,1,353,353,0.6147,1,6.541,94.0,1
1789899187.9152696,1720,6.98,0.5,1,1,353,353,0.5888,1,8.322,94.0,1
1789899187.9461875,1721,2.99,0.5,1,1,353,353,0.589,1,8.326,94.0,1
1789899187.9761071,1722,1.0,0.5,1,1,353,353,0.5626,1,7.705,94.0,1
1789899188.0537953,1723,12.51,0.5,1,1,353,353,0.5365,1,6.329,94.0,1
1789899188.0837622,1724,10.02,0.5,1,1,353,353,0.5534,1,7.556,94.0,1
1789899188.1151426,1725,7.98,0.5,1,0,353,353,,,,94.0,1
1789899188.145095,1726,4.02,0.5,1,0,353,353,,,,94.0,1
1789899188.2075875,1727,2.94,0.5,1,0,353,353,,,,94.0,1
1789899188.253443,1728,13.35,0.5,1,1,356,356,0.7829,1,8.758,94.0,1
1789899188.2813714,1729,5.98,0.5,1,1,356,356,0.7825,1,10.146,94.0,1
1789899188.3162775,1730,7.98,0.5,1,1,356,356,0.7673,1,7.699,94.0,1
1789899188.3781655,1731,4.04,0.5,1,1,356,356,0.7337,1,6.262,94.0,1
1789899188.410027,1732,1.0,0.5,1,1,356,356,0.7237,1,7.653,94.0,1
1789899188.440945,1733,1.99,0.5,1,1,356,356,0.711,1,8.36,94.0,1
1789899188.485825,1734,9.97,0.5,1,1,356,356,0.7057,1,8.639,94.0,1
1789899188.5476584,1735,6.98,0.5,1,1,356,356,0.69,1,6.415,94.0,1
1789899188.5785758,1736,2.99,0.5,1,1,356,356,0.6744,1,7.742,94.0,1
1789899188.5940428,1737,8.49,0.5,1,1,356,356,0.675,1,9.044,94.0,1
1789899188.6409173,1738,1.99,0.5,1,0,356,356,,,,94.0,1
1789899188.716716,1739,8.35,0.5,1,0,356,356,,,,94.0,1
1789899188.7476494,1740,6.02,0.5,1,1,343,343,0.7612,1,8.894,94.0,1
1789899188.7797537,1741,3.96,0.5,1,1,343,343,0.7797,1,11.713,94.0,1
1789899188.809708,1742,1.03,0.5,1,1,343,343,0.7559,1,9.537,94.0,1
1789899188.8867443,1743,13.24,0.5,1,1,343,343,0.7531,1,6.214,94.0,1
1789899188.9176648,1744,10.97,0.5,1,1,343,343,0.75,1,8.234,94.0,1
1789899188.948582,1745,8.98,0.5,1,1,343,343,0.7308,1,7.71,94.0,1
1789899188.9794993,1746,5.98,0.5,1,1,343,343,0.7162,1,9.466,94.0,1
1789899189.04184,1747,1.99,0.5,1,1,343,343,0.6732,1,6.229,94.0,1
1789899189.0887146,1748,14.96,0.5,1,1,343,343,0.6693,1,7.504,94.0,1
1789899189.1186345,1749,9.97,0.5,1,0,343,343,,,,94.0,1
1789899189.1485543,1750,5.98,0.5,1,0,343,343,,,,94.0,1
1789899189.2103474,1751,2.57,0.5,1,0,343,343,,,,94.0,1
1789899189.255405,1752,14.0,0.5,1,1,350,350,0.7148,1,9.204,94.0,1
1789899189.2833364,1753,9.98,0.5,1,1,350,350,0.7328,1,10.481,94.0,1
1789899189.3172436,1754,9.97,0.5,1,1,350,350,0.7518,1,9.799,94.0,1
1789899189.3780804,1755,3.99,0.5,1,1,350,350,0.7538,1,8.795,94.0,1
1789899189.4079998,1756,1.99,0.5,1,1,350,350,0.7648,1,8.374,94.0,1
1789899189.4538774,1757,12.96,0.5,1,1,350,350,0.7721,1,8.592,94.0,1
1789899189.483798,1758,10.97,0.5,1,1,350,350,0.7629,1,8.247,94.0,1
1789899189.5456915,1759,4.05,0.5,1,1,350,350,0.7645,1,6.24,94.0,1
1789899189.5915427,1761,6.02,0.5,1,1,350,350,0.7607,1,8.048,94.0,1
1789899189.6533465,1762,11.97,0.5,1,0,350,350,,,,94.0,1
1789899189.7152965,1763,4.53,0.5,1,0,350,350,,,,94.0,1
1789899189.7469847,1764,5.66,0.5,1,0,350,350,,,,94.0,1
1789899189.7776513,1765,4.51,0.5,1,0,350,350,,,,94.0,1
1789899189.808418,1766,2.03,0.5,1,0,350,350,,,,94.0,1
1789899189.8535788,1767,11.39,0.5,1,0,350,350,,,,94.0,1
1789899189.9153814,1768,7.71,0.5,1,1,342,342,0.835,1,8.17,94.0,1
1789899189.946469,1769,4.99,0.5,1,1,342,342,0.8012,1,8.084,94.0,1
1789899189.9783838,1770,4.98,0.5,1,1,342,342,0.8093,1,8.187,94.0,1
1789899190.023297,1771,14.0,0.5,1,1,342,342,0.8431,1,7.195,94.0,1
1789899190.0831027,1772,8.98,0.5,1,1,342,342,0.8627,1,6.774,94.0,1
1789899190.1140199,1773,5.98,0.5,1,1,342,342,0.865,1,6.328,94.0,1
1789899190.1449375,1774,2.99,0.5,1,1,342,342,0.8755,1,9.811,94.0,1
1789899190.1758552,1775,3.99,0.5,1,1,342,342,0.886,1,7.644,94.0,1
1789899190.254118,1776,13.21,0.5,1,1,342,342,0.8866,1,7.844,94.0,1
1789899190.2840712,1777,11.01,0.5,1,0,342,342,,,,94.0,1
1789899190.3145313,1778,6.02,0.5,1,0,342,342,,,,94.0,1
1789899190.3454435,1779,2.72,0.5,1,0,342,342,,,,94.0,1
1789899190.4221334,1780,14.74,0.5,1,1,334,334,0.711,1,8.863,94.0,1
1789899190.4490643,1781,6.98,0.5,1,1,334,334,0.7152,1,11.704,94.0,1
1789899190.4839706,1782,10.97,0.5,1,1,334,334,0.7199,1,8.696,94.0,1
1789899190.515498,1783,8.02,0.5,1,1,334,334,0.7175,1,7.743,94.0,1
1789899190.5773838,1784,1.08,0.5,1,1,334,334,0.7242,1,6.357,94.0,1
1789899190.5922556,1785,5.98,0.5,1,1,334,334,0.7272,1,7.672,94.0,1
1789899190.7488394,1786,4.48,0.5,1,1,334,334,0.725,1,7.099,94.0,1
1789899190.7638278,1788,3.02,0.5,1,1,334,334,0.6933,1,8.445,94.0,1
1789899190.7807531,1789,0.0,0.5,1,0,334,334,,,,94.0,1
1789899190.9188163,1792,0.0,0.5,1,1,333,333,0.7929,1,8.722,94.0,1
1789899191.055938,1795,4.98,0.5,1,1,333,333,0.7935,1,8.54,94.0,1
1789899191.0758922,1796,1.0,0.5,1,1,333,333,0.7972,1,8.188,94.0,1
1789899191.2267373,1798,2.96,0.5,1,1,333,333,0.8299,1,11.585,94.0,1
1789899191.2506697,1799,22.94,0.5,1,1,333,333,0.8364,1,11.275,94.0,1
1789899191.3652253,1801,6.44,0.5,1,0,333,333,,,,94.0,1
1789899191.3751576,1802,6.98,0.5,1,0,333,333,,,,94.0,1
1789899191.3851306,1803,5.98,0.5,1,0,333,333,,,,94.0,1
1789899191.413697,1804,5.56,0.5,1,0,333,333,,,,94.0,1
1789899191.5373893,1807,6.72,0.5,1,0,333,333,,,,94.0,1
1789899191.6134384,1808,0.99,0.5,1,1,343,343,0.7722,1,6.525,94.0,1
1789899191.6318917,1809,17.49,0.5,1,1,343,343,0.7541,1,7.519,94.0,1
1789899191.6488492,1810,6.01,0.5,1,1,343,343,0.748,1,7.804,94.0,1
1789899191.6747482,1811,2.99,0.5,1,1,343,343,0.7376,1,7.457,94.0,1
1789899191.7989137,1813,9.06,0.5,1,1,343,343,0.7707,1,8.621,94.0,1
1789899191.8183756,1814,7.49,0.5,1,1,343,343,0.786,1,8.247,94.0,1
1789899191.891801,1815,13.08,0.5,1,1,343,343,0.7782,1,6.275,94.0,1
1789899191.92235,1816,15.59,0.5,1,1,343,343,0.7547,1,6.214,94.0,1
1789899191.9532561,1817,13.99,0.5,1,1,343,343,0.7198,1,7.564,94.0,1
1789899191.984146,1818,8.98,0.5,1,0,343,343,,,,94.0,1
1789899192.015109,1819,7.03,0.5,1,0,343,343,,,,94.0,1
1789899192.1539369,1822,8.05,0.5,1,0,343,343,,,,94.0,1
1789899192.2926753,1825,4.08,0.5,1,0,343,343,,,,94.0,1
1789899192.3232532,1826,14.41,0.5,0,0,343,343,,,,94.0,1
1789899192.4602232,1829,8.02,0.5,0,0,343,343,,,,94.0,1
1789899192.600259,1833,1.96,0.5,0,0,343,343,,,,94.0,1
1789899192.7705908,1836,10.4,0.5,0,0,343,343,,,,94.0,1
1789899192.7860854,1837,11.5,0.5,0,0,343,343,,,,94.0,1
1789899192.9091167,1840,0.0,0.5,1,1,337,337,0.7386,1,7.938,94.0,1
1789899192.9550328,1841,14.0,0.5,1,1,337,337,0.7389,1,7.522,94.0,1
1789899193.0650866,1842,3.02,0.5,1,1,337,337,0.7734,1,8.518,94.0,1
1789899193.0830078,1844,3.99,0.5,1,1,337,337,0.8046,1,9.634,94.0,1
1789899193.2183719,1847,9.74,0.5,1,1,337,337,0.7761,1,7.3,94.0,1
1789899193.2498305,1848,9.01,0.5,1,1,337,337,0.756,1,6.319,94.0,1
1789899193.3736584,1850,2.48,0.5,1,0,337,337,,,,94.0,1
1789899193.3886166,1851,10.96,0.5,1,0,337,337,,,,94.0,1
1789899193.5121827,1852,1.0,0.5,1,1,347,347,0.6908,1,8.076,94.0,1
1789899193.5364356,1855,1.0,0.5,1,1,347,347,0.6924,1,6.658,94.0,1
1789899193.6825342,1857,5.02,0.5,1,1,347,347,0.6986,1,8.153,94.0,1
1789899193.6984606,1859,3.99,0.5,1,1,347,347,0.7078,1,7.783,94.0,1
1789899193.8229923,1861,1.0,0.5,1,1,347,347,0.7134,1,10.658,94.0,1
1789899193.8449354,1863,5.99,0.5,1,1,347,347,0.71,1,10.211,94.0,1
1789899193.9925616,1865,1.0,0.5,1,0,347,347,,,,94.0,1
1789899194.0025654,1866,9.01,0.5,1,0,347,347,,,,94.0,1
1789899194.012546,1867,5.02,0.5,1,0,347,347,,,,94.0,1
1789899194.1342592,1869,5.12,0.5,1,0,347,347,,,,94.0,1
1789899194.1639826,1870,14.47,0.5,1,0,347,347,,,,94.0,1
1789899194.1749883,1871,2.99,0.5,1,0,347,347,,,,94.0,1
1789899194.3052433,1872,2.0,0.5,0,0,347,347,,,,94.0,1
1789899194.3172054,1874,7.98,0.5,0,0,347,347,,,,94.0,1
1789899194.3816257,1875,3.0,0.5,0,0,347,347,,,,94.0,1
1789899194.4122121,1876,2.01,0.5,0,0,347,347,,,,94.0,1
1789899194.4585106,1877,14.65,0.5,0,0,347,347,,,,94.0,1
1789899194.4896846,1878,14.04,0.5,0,0,347,347,,,,94.0,1
1789899194.5210712,1879,14.48,0.5,0,0,347,347,,,,94.0,1
1789899194.5831177,1880,7.84,0.5,1,1,320,320,0.821,1,7.973,94.0,1
1789899194.604594,1881,18.52,0.5,1,1,320,320,0.8241,1,6.27,94.0,1
1789899194.6435292,1882,1.03,0.5,1,1,320,320,0.8211,1,6.529,94.0,1
1789899194.6734104,1883,1.0,0.5,1,1,320,320,0.8176,1,7.745,94.0,1
1789899194.7505784,1884,10.84,0.5,1,1,320,320,0.8199,1,8.444,94.0,1
1789899194.782497,1885,9.97,0.5,1,1,320,320,0.8145,1,8.923,94.0,1
1789899194.8124168,1886,1.0,0.5,1,1,320,320,0.7882,1,8.858,94.0,1
1789899194.843839,1887,3.99,0.5,1,1,320,320,0.768,1,7.456,94.0,1
1789899194.921937,1888,14.27,0.5,1,1,320,320,0.7501,1,7.702,94.0,1
1789899194.9523625,1889,11.97,0.5,1,0,320,320,,,,94.0,1
1789899194.9823115,1890,9.01,0.5,1,0,320,320,,,,94.0,1
1789899195.0141819,1891,6.91,0.5,1,0,320,320,,,,94.0,1
1789899195.0909176,1892,13.51,0.5,1,1,326,326,0.787,1,9.079,94.0,1
1789899195.117852,1893,8.98,0.5,1,1,326,326,0.7956,1,8.767,94.0,1
1789899195.1533043,1894,13.0,0.5,1,1,326,326,0.7891,1,8.047,94.0,1
1789899195.1852217,1895,10.01,0.5,1,1,326,326,0.7993,1,7.867,94.0,1
1789899195.2465274,1896,3.99,0.5,1,1,326,326,0.8031,1,6.348,94.0,1
1789899195.2774441,1897,1.99,0.5,1,1,326,326,0.7786,1,6.361,94.0,1
1789899195.3223243,1898,13.96,0.5,1,1,326,326,0.7524,1,7.894,94.0,1
1789899195.3532808,1899,14.0,0.5,1,1,326,326,0.7507,1,7.858,94.0,1
1789899195.4151347,1900,6.04,0.5,1,1,326,326,0.778,1,6.652,94.0,1
1789899195.4464989,1901,4.99,0.5,1,0,326,326,,,,94.0,1
1789899195.477416,1902,3.99,0.5,1,0,326,326,,,,94.0,1
1789899195.5234504,1903,13.79,0.5,1,0,326,326,,,,94.0,1
1789899195.5866704,1904,10.2,0.5,1,1,346,346,0.8746,1,8.59,94.0,1
1789899195.6135972,1905,26.93,0.5,1,1,346,346,0.8394,1,10.677,94.0,1
1789899195.6485088,1906,7.95,0.5,1,1,346,346,0.82,1,9.012,94.0,1
1789899195.6774282,1907,4.99,0.5,1,1,346,346,0.8234,1,8.536,94.0,1
1789899195.7547286,1908,13.96,0.5,1,1,346,346,0.8152,1,7.358,94.0,1
1789899195.7856438,1909,11.97,0.5,1,1,346,346,0.8012,1,7.477,94.0,1
1789899195.816561,1910,7.98,0.5,1,1,346,346,0.7502,1,8.576,94.0,1
1789899195.8489861,1911,9.98,0.5,1,1,346,346,0.7437,1,8.938,94.0,1
1789899195.9098225,1912,3.99,0.5,1,1,346,346,0.7714,1,6.589,94.0,1
1789899195.9559014,1913,13.99,0.5,1,0,346,346,,,,94.0,1
1789899195.9879653,1914,15.14,0.5,1,0,346,346,,,,94.0,1
1789899196.0171502,1915,11.14,0.5,1,0,346,346,,,,94.0,1
1789899196.0783017,1916,7.39,0.5,1,1,339,339,0.8093,1,8.713,94.0,1
1789899196.1252167,1917,14.0,0.5,1,1,339,339,0.8182,1,10.424,94.0,1
1789899196.145667,1918,6.98,0.5,1,1,339,339,0.8314,1,8.004,94.0,1
1789899196.1865838,1919,6.01,0.5,1,1,339,339,0.8466,1,7.617,94.0,1
1789899196.2646968,1920,14.11,0.5,1,1,339,339,0.8591,1,9.09,94.0,1
1789899196.2846112,1921,9.97,0.5,1,1,339,339,0.8607,1,9.49,94.0,1
1789899196.3105419,1922,1.0,0.5,1,1,339,339,0.8616,1,8.605,94.0,1
1789899196.371418,1923,10.01,0.5,1,1,339,339,0.8618,1,8.335,94.0,1
1789899196.418282,1924,8.01,0.5,1,1,339,339,0.866,1,7.459,94.0,1
1789899196.4492042,1925,9.01,0.5,1,0,339,339,,,,94.0,1
1789899196.479129,1926,6.02,0.5,1,0,339,339,,,,94.0,1
1789899196.5097053,1927,1.0,0.5,1,0,339,339,,,,94.0,1
1789899196.5873096,1929,2.95,0.5,1,0,339,339,,,,94.0,1
1789899196.6475213,1930,9.16,0.5,1,0,339,339,,,,94.0,1
1789899196.6797097,1931,4.92,0.5,1,0,339,339,,,,94.0,1
1789899196.7553477,1932,14.43,0.5,1,1,344,344,0.7745,1,7.839,94.0,1
1789899196.7781527,1933,4.99,0.5,1,1,344,344,0.7646,1,6.532,94.0,1
1789899196.8170907,1934,12.01,0.5,1,1,344,344,0.7594,1,6.172,94.0,1
1789899196.8469687,1935,3.99,0.5,1,1,344,344,0.7674,1,8.682,94.0,1
1789899196.9231367,1936,12.3,0.5,1,1,344,344,0.7687,1,6.208,94.0,1
1789899196.9540563,1937,13.96,0.5,1,1,344,344,0.7839,1,9.1,94.0,1
1789899196.9730053,1938,1.99,0.5,1,1,344,344,0.7785,1,8.098,94.0,1
1789899197.0158904,1939,9.97,0.5,1,1,344,344,0.7673,1,7.973,94.0,1
1789899197.0782402,1940,3.99,0.5,1,1,344,344,0.8253,1,6.282,94.0,1
1789899197.1086614,1941,1.0,0.5,1,0,344,344,,,,94.0,1
1789899197.154742,1942,14.15,0.5,1,0,344,344,,,,94.0,1
1789899197.186483,1943,11.24,0.5,1,0,344,344,,,,94.0,1
1789899197.2482784,1944,6.91,0.5,1,1,342,342,0.8819,1,11.527,94.0,1
1789899197.2781632,1945,3.99,0.5,1,1,342,342,0.8828,1,11.299,94.0,1
1789899197.3100789,1946,1.99,0.5,1,1,342,342,0.8876,1,8.537,94.0,1
1789899197.356459,1947,13.47,0.5,1,1,342,342,0.8824,1,7.835,94.0,1
1789899197.4190981,1948,9.78,0.5,1,1,342,342,0.8864,1,6.479,94.0,1
1789899197.449526,1949,1.99,0.5,1,1,342,342,0.8894,1,6.435,94.0,1
1789899197.4804442,1950,5.98,0.5,1,1,342,342,0.8955,1,8.315,94.0,1
1789899197.5113611,1951,2.99,0.5,1,1,342,342,0.8855,1,6.292,94.0,1
1789899197.588453,1953,4.66,0.5,1,1,342,342,0.8824,1,8.392,94.0,1
1789899197.650687,1954,10.37,0.5,1,0,342,342,,,,94.0,1
1789899197.681009,1955,9.24,0.5,1,0,342,342,,,,94.0,1
1789899197.7422125,1956,1.07,0.5,1,0,342,342,,,,94.0,1
1789899197.7890007,1957,14.54,0.5,1,0,342,342,,,,94.0,1
1789899197.8195531,1958,10.37,0.5,1,0,342,342,,,,94.0,1
